link,price,beds,baths,square footage,property type,property address,Latitude,Longitude,description,Heating,Garage,Parking,Garden,Fireplace,Balcony,Pool,Grocery,Restaurants,Shopping,Cafes,Walking,Cycling,Transit,Driving,City
https://www.remax.ca/bc/vancouver-real-estate/303-1365-davie-street-wp_idm00000671-r2964247-lst,1295000,2,2,922.0,condo,"303-1365 DAVIE STREET, VANCOUVER, BC V6E 1N5",49.2833593,-123.1354859,"Heating: Geothermal
Garage: Yes
Parking Features: Underground, Lane Access
Exterior Features: Garden, Balcony
",Geothermal,Yes,Yes,Yes,No,Yes,No,5.6,6.4,9.2,9.8,5.2,6.5,10.0,7.5,VANCOUVER
https://www.remax.ca/bc/north-vancouver-real-estate/203-185-victory-ship-way-wp_idm00000671-r2964118-lst,1280000,2,2,956.0,condo,"203-185 VICTORY SHIP WAY, NORTH VANCOUVER, BC V7L 0G2",49.3092486,-123.0775303,"Heating: Forced Air, Heat Pump
Garage: Yes
Waterfront: Yes
Parking Features: Underground, Front Access, Concrete
Exterior Features: Balcony
",Forced Air,Yes,Yes,No,No,Yes,No,9.0,5.6,9.3,5.8,5.7,6.3,8.9,8.5,NORTH VANCOUVER
https://www.remax.ca/bc/north-vancouver-real-estate/904-175-victory-ship-way-wp_idm00000671-r2964120-lst,1680000,2,2,1144.0,condo,"904-175 VICTORY SHIP WAY, NORTH VANCOUVER, BC V7L 0G1",49.309479,-123.0783243,"Heating: Forced Air, Heat Pump
Garage: Yes
Waterfront: Yes
Parking Features: Garage Under Building, Front Access, Concrete
Exterior Features: Balcony
",Forced Air,Yes,Yes,No,No,Yes,No,5.8,8.5,4.6,5.7,5.4,9.5,5.6,6.5,NORTH VANCOUVER
https://www.remax.ca/bc/burnaby-real-estate/2603-4485-skyline-drive-wp_idm00000671-r2964077-lst,949900,2,2,867.0,condo,"2603-4485 SKYLINE DRIVE, BURNABY, BC V5C 0J2",49.2658646,-123.0035701,"Heating: [""Geothermal""]
Garage: Yes
Parking Features: [""Underground"", ""Guest""]
Exterior Features: [""Garden"", ""Playground"", ""Balcony""]
",Geothermal,Yes,Yes,Yes,No,Yes,No,9.8,5.6,8.0,5.8,8.0,6.1,4.5,9.3,BURNABY
https://www.remax.ca/bc/north-vancouver-real-estate/704-1675-lions-gate-lane-wp_idm00000671-r2964075-lst,748900,1,1,580.0,condo,"704-1675 LIONS GATE LANE, NORTH VANCOUVER, BC V7P 0E3",49.3254849,-123.1226258,"Heating: [""Forced Air""]
Garage: Yes
Parking Features: [""Underground""]
Exterior Features: [""Garden"", ""Balcony""]
",Forced Air,Yes,Yes,Yes,No,Yes,No,5.0,7.0,9.5,5.3,9.2,9.1,8.9,7.8,NORTH VANCOUVER
https://www.remax.ca/luxury/bc/vancouver-real-estate/2936-e-2nd-avenue-wp_idm00000671-r2964022-lst,2899999,8,8,3467.0,house,"2936 E 2ND AVENUE, VANCOUVER, BC V5M 1E5",49.2682768,-123.0431099,"Heating: Hot Water, Radiant
Fireplace: Yes
Basement: Full
Acreage: 0.09
Garage: Yes
Parking Features: Side Access
Fireplace Features: Electric
Exterior Features: Balcony, Private Yard
",Hot Water,Yes,Yes,No,Yes,Yes,No,5.6,8.2,6.1,5.7,7.7,6.7,6.4,5.1,VANCOUVER
https://www.remax.ca/luxury/bc/vancouver-real-estate/104-1139-w-cordova-street-wp_idm00000671-r2963997-lst,6490000,4,4,3788.0,townhouse,"104-1139 W CORDOVA STREET, VANCOUVER, BC V9C 0A2",49.2887773,-123.1199345,"Heating: [""Forced Air"", ""Geothermal""]
Fireplace: Yes
Garage: Yes
Parking Features: [""Garage Triple""]
Fireplace Features: [""Gas""]
Exterior Features: [""Balcony""]
",Forced Air,Yes,Yes,No,Yes,Yes,No,5.9,6.8,5.6,6.5,6.6,8.3,7.7,5.0,VANCOUVER
https://www.remax.ca/luxury/bc/west-vancouver-real-estate/2479-ottawa-avenue-wp_idm00000671-r2963965-lst,4999000,5,5,4507.0,house,"2479 OTTAWA AVENUE, WEST VANCOUVER, BC V7V 2T2",49.3406405,-123.1814308,"Heating: [""Radiant""]
Fireplace: Yes
Basement: [""Finished""]
Acreage: 0.20
Garage: Yes
Parking Features: [""Garage Double"", ""Front Access""]
Fireplace Features: [""Gas""]
Exterior Features: [""No Outdoor Area"", ""Private Yard""]
",Radiant,Yes,Yes,No,Yes,No,No,6.2,5.3,5.9,5.4,8.6,8.1,7.7,9.6,WEST VANCOUVER
https://www.remax.ca/bc/vancouver-real-estate/806-555-jervis-street-wp_idm00000671-r2963952-lst,799000,1,1,667.0,condo,"806-555 JERVIS STREET, VANCOUVER, BC V6E 4N1",49.2894102,-123.1257892,"Heating: [""Baseboard"", ""Electric"", ""Forced Air""]
Garage: Yes
Parking Features: [""Underground"", ""Front Access""]
Exterior Features: [""Balcony""]
",Baseboard,Yes,Yes,No,No,Yes,No,7.1,5.0,5.5,4.8,5.4,6.9,5.6,7.2,VANCOUVER
https://www.remax.ca/bc/vancouver-real-estate/1-3635-turner-street-wp_idm00000671-r2963888-lst,1469600,3,3,1336.0,duplex,"1-3635 TURNER STREET, VANCOUVER, BC V5K 2K2",49.2793145,-123.0247486,"Heating: [""Heat Pump""]
Basement: [""None""]
Acreage: 0.12
Parking Features: [""None""]
Exterior Features: [""Balcony""]
",Heat Pump,No,Yes,No,No,Yes,No,9.7,4.7,9.5,7.4,5.8,9.4,8.0,5.5,VANCOUVER
https://www.remax.ca/luxury/bc/north-vancouver-real-estate/3073-fromme-road-wp_idm00000671-r2962749-lst,3298000,5,5,3162.0,house,"3073 FROMME ROAD, NORTH VANCOUVER, BC V7K 2C8",49.3373675,-123.0441976,"Heating: Heat Pump
Fireplace: Yes
Basement: Finished
Acreage: 0.09
Garage: Yes
Parking Features: Garage Single
Fireplace Features: Gas
Exterior Features: Balcony
",Heat Pump,Yes,Yes,No,Yes,Yes,No,5.3,5.0,7.8,6.3,9.5,5.7,9.7,9.1,NORTH VANCOUVER
https://www.remax.ca/luxury/bc/west-vancouver-real-estate/2611-chelsea-court-wp_idm00000671-r2963784-lst,4880000,4,4,5050.0,house,"2611 CHELSEA COURT, WEST VANCOUVER, BC V7S 3E9",49.3486625,-123.1862258,"Heating: [""Mixed"", ""Radiant""]
Fireplace: Yes
Basement: [""Full""]
Acreage: 0.31
Garage: Yes
Parking Features: [""Additional Parking"", ""Garage Double"", ""Front Access"", ""Garage Door Opener""]
Fireplace Features: [""Electric"", ""Gas""]
Exterior Features: [""Balcony""]
",Other,Yes,Yes,No,Yes,Yes,No,5.5,5.7,9.2,7.4,6.2,7.4,8.6,8.9,WEST VANCOUVER
https://www.remax.ca/luxury/bc/vancouver-real-estate/3704-667-howe-street-wp_idm00000671-r2963761-lst,2488888,2,2,1432.0,condo,"3704-667 HOWE STREET, VANCOUVER, BC V6C 0B5",49.2837495,-123.1185255,"Heating: [""Forced Air"", ""Heat Pump"", ""Radiant""]
Fireplace: Yes
Garage: Yes
Parking Features: [""Underground""]
Fireplace Features: [""Electric""]
Exterior Features: [""Balcony""]
",Forced Air,Yes,Yes,No,Yes,Yes,No,4.9,8.5,5.5,9.9,8.9,5.1,5.1,5.6,VANCOUVER
https://www.remax.ca/bc/vancouver-real-estate/402-1477-w-pender-street-wp_idm00000671-r2963730-lst,1030000,1,1,890.0,condo,"402-1477 W PENDER STREET, VANCOUVER, BC V6G 2S3",49.2900011,-123.1281638,"Heating: Forced Air, Geothermal
Garage: Yes
Parking Features: Garage Under Building, Side Access, Garage Door Opener
",Forced Air,Yes,Yes,No,No,No,No,5.7,4.9,8.5,9.3,10.0,4.5,6.5,4.7,VANCOUVER
https://www.remax.ca/bc/vancouver-real-estate/201-1233-w-cordova-street-wp_idm00000671-r2963724-lst,1499000,2,2,865.0,condo,"201-1233 W CORDOVA STREET, VANCOUVER, BC V6C 3R1",49.2898371,-123.1223815,"Heating: [""Forced Air""]
Garage: Yes
Parking Features: [""Garage Under Building""]
Exterior Features: [""No Outdoor Area""]
",Forced Air,Yes,Yes,No,No,No,No,9.6,6.9,7.9,5.0,7.8,10.0,10.0,6.6,VANCOUVER
https://www.remax.ca/bc/burnaby-real-estate/802-2288-alpha-avenue-wp_idm00000671-r2963702-lst,678000,2,2,641.0,condo,"802-2288 ALPHA AVENUE, BURNABY, BC V5C 0L9",49.2635696,-122.9998684,"Heating: Electric, Heat Pump
Garage: Yes
Parking Features: Underground, Front Access
Exterior Features: Garden, Playground, Balcony
",Electric,Yes,Yes,Yes,No,Yes,No,6.7,7.2,8.8,6.5,9.9,7.7,8.4,6.7,BURNABY
https://www.remax.ca/bc/vancouver-real-estate/808-180-e-2nd-avenue-wp_idm00000671-r2963663-lst,649900,1,1,479.0,condo,"808-180 E 2ND AVENUE, VANCOUVER, BC V5T 0K4",49.2688867,-123.1010486,"Heating: [""Forced Air""]
Garage: Yes
Parking Features: [""Underground"", ""Garage Door Opener""]
Exterior Features: [""Garden"", ""Playground"", ""Balcony""]
",Forced Air,Yes,Yes,Yes,No,Yes,No,8.4,8.6,6.5,7.1,7.9,7.5,5.6,6.0,VANCOUVER
https://www.remax.ca/bc/vancouver-real-estate/727-180-e-2nd-avenue-wp_idm00000671-r2963653-lst,799900,2,2,598.0,condo,"727-180 E 2ND AVENUE, VANCOUVER, BC V5T 0K4",49.2688867,-123.1010486,"Heating: [""Forced Air""]
Garage: Yes
Parking Features: [""Underground"", ""Garage Door Opener""]
Exterior Features: [""Garden"", ""Playground"", ""Balcony""]
",Forced Air,Yes,Yes,Yes,No,Yes,No,8.9,7.9,7.8,4.9,5.3,9.3,5.6,4.5,VANCOUVER
https://www.remax.ca/bc/burnaby-real-estate/5007-4510-halifax-way-wp_idm00000671-r2963628-lst,968000,2,2,921.0,condo,"5007-4510 HALIFAX WAY, BURNABY, BC V5C 0K4",49.2679199,-123.0024902,"Heating: Baseboard, Electric
Garage: Yes
Parking Features: Underground, Front Access, Garage Door Opener
Exterior Features: Balcony
",Baseboard,Yes,Yes,No,No,Yes,No,9.2,7.0,8.5,9.9,5.3,9.7,7.0,7.0,BURNABY
https://www.remax.ca/luxury/bc/west-vancouver-real-estate/4729-woodburn-road-wp_idm00000671-r2963609-lst,4285000,6,6,5202.0,house,"4729 WOODBURN ROAD, WEST VANCOUVER, BC V7S 3A8",49.3544713,-123.2528475,"Heating: Hot Water, Natural Gas
Fireplace: Yes
Basement: Finished, Partial
Acreage: 0.29
Garage: Yes
Parking Features: Garage Double, Front Access
Fireplace Features: Gas, Wood Burning
Exterior Features: Balcony
",Hot Water,Yes,Yes,No,Yes,Yes,No,9.4,6.5,7.9,5.9,7.7,9.7,7.9,5.9,WEST VANCOUVER
https://www.remax.ca/bc/vancouver-real-estate/415-555-abbott-street-wp_idm00000671-r2963610-lst,950000,2,2,1038.0,condo,"415-555 ABBOTT STREET, VANCOUVER, BC V6B 2L2",49.2801668,-123.1079339,"Heating: [""Baseboard"", ""Hot Water"", ""Natural Gas""]
Fireplace: Yes
Garage: Yes
Parking Features: [""Underground""]
Fireplace Features: [""Gas""]
Exterior Features: [""Garden""]
",Baseboard,Yes,Yes,Yes,Yes,No,No,7.5,7.9,9.7,4.6,8.4,7.6,5.8,6.5,VANCOUVER
https://www.remax.ca/bc/vancouver-real-estate/205-3875-w-4th-avenue-wp_idm00000671-r2963577-lst,598800,1,1,656.0,condo,"205-3875 W 4TH AVENUE, VANCOUVER, BC V6R 4H8",49.2689708,-123.1898757,"Heating: [""Baseboard"", ""Hot Water""]
Fireplace: Yes
Garage: Yes
Parking Features: [""Underground"", ""Lane Access"", ""Concrete"", ""Garage Door Opener""]
Fireplace Features: [""Electric""]
Exterior Features: [""Garden"", ""Balcony""]
",Baseboard,Yes,Yes,Yes,Yes,Yes,No,9.8,9.3,6.0,5.9,5.7,5.0,6.7,7.0,VANCOUVER
https://www.remax.ca/luxury/bc/west-vancouver-real-estate/2436-mathers-avenue-wp_idm00000671-r2963450-lst,3580000,5,5,3128.0,house,"2436 MATHERS AVENUE, WEST VANCOUVER, BC V7V 2H8",49.3383219,-123.1803852,"Heating: [""Electric"", ""Natural Gas""]
Basement: [""Finished""]
Acreage: 0.17
Garage: Yes
Parking Features: [""Carport Multiple"", ""Garage Single"", ""Rear Access"", ""Garage Door Opener""]
Exterior Features: [""Balcony""]
",Electric,Yes,Yes,No,No,Yes,No,7.7,9.7,6.5,4.8,5.2,6.6,6.6,9.2,WEST VANCOUVER
https://www.remax.ca/luxury/bc/vancouver-real-estate/5957-chancellor-boulevard-wp_idm00000671-r2963421-lst,13800000,6,6,5957.0,house,"5957 CHANCELLOR BOULEVARD, VANCOUVER, BC V6T 1E6",49.2730207,-123.2502543,"Heating: [""Heat Pump"", ""Radiant""]
Basement: [""Full""]
Acreage: 0.32
Garage: Yes
Parking Features: [""Garage Double"", ""Front Access"", ""Garage Door Opener""]
Exterior Features: [""Balcony""]
",Heat Pump,Yes,Yes,No,No,Yes,No,5.8,8.7,9.4,6.6,6.4,9.0,7.8,6.2,VANCOUVER
https://www.remax.ca/bc/vancouver-real-estate/108-3581-ross-drive-wp_idm00000671-r2963334-lst,1090000,2,2,936.0,condo,"108-3581 ROSS DRIVE, VANCOUVER, BC V6S 0K5",49.2510287,-123.2339923,"Heating: Forced Air
Garage: Yes
Parking Features: Garage Under Building
Exterior Features: Garden
",Forced Air,Yes,Yes,Yes,No,No,No,9.6,5.2,4.6,5.7,4.8,8.8,8.3,8.4,VANCOUVER
https://www.remax.ca/luxury/bc/vancouver-real-estate/1126-wolfe-avenue-wp_idm00000671-r2963311-lst,16500000,5,5,10484.0,house,"1126 WOLFE AVENUE, VANCOUVER, BC V6H 1V8",49.2558709,-123.1306667,"Heating: Natural Gas, Radiant
Fireplace: Yes
Basement: Full
Acreage: 0.53
Garage: Yes
Parking Features: Garage Single, Garage Triple
Fireplace Features: Gas
",Natural Gas,Yes,Yes,No,Yes,No,No,7.7,7.2,5.6,5.7,9.9,5.1,7.2,5.7,VANCOUVER
https://www.remax.ca/bc/vancouver-real-estate/1301-1365-davie-street-wp_idm00000671-r2963290-lst,1598000,2,2,956.0,condo,"1301-1365 DAVIE STREET, VANCOUVER, BC V6E 1N5",49.2833593,-123.1354859,"Heating: [""Forced Air""]
Garage: Yes
Parking Features: [""Garage Under Building"", ""Side Access"", ""Garage Door Opener""]
Exterior Features: [""Garden"", ""Balcony""]
",Forced Air,Yes,Yes,Yes,No,Yes,No,5.2,8.0,8.5,8.9,5.3,9.4,7.7,9.9,VANCOUVER
https://www.remax.ca/bc/burnaby-real-estate/1402-2351-beta-avenue-wp_idm00000671-r2963270-lst,565000,1,1,534.0,condo,"1402-2351 BETA AVENUE, BURNABY, BC V5C 0M2",49.263293,-122.9980222,"Heating: Heat Pump
Garage: Yes
Parking Features: Underground, Guest, Side Access, Garage Door Opener
Exterior Features: Garden, Balcony
",Heat Pump,Yes,Yes,Yes,No,Yes,No,4.8,8.7,9.1,9.9,7.1,9.5,7.5,8.3,BURNABY
https://www.remax.ca/luxury/bc/west-vancouver-real-estate/3175-benbow-road-wp_idm00000671-r2963250-lst,3198000,4,4,2881.0,house,"3175 BENBOW ROAD, WEST VANCOUVER, BC V7V 3E1",49.3457404,-123.2055399,"Heating: Forced Air
Fireplace: Yes
Basement: None
Acreage: 0.42
Garage: Yes
Parking Features: Garage Double, Front Access, Concrete, Paver Block, Garage Door Opener
Fireplace Features: Gas
Exterior Features: Balcony
",Forced Air,Yes,Yes,No,Yes,Yes,No,9.4,9.2,5.8,10.0,5.8,7.3,4.6,5.3,WEST VANCOUVER
https://www.remax.ca/luxury/bc/west-vancouver-real-estate/1525-vinson-creek-road-wp_idm00000671-r2963249-lst,12980000,5,5,8749.0,house,"1525 VINSON CREEK ROAD, WEST VANCOUVER, BC V7S 2Y4",49.3531187,-123.1535673,"Heating: [""Natural Gas""]
Fireplace: Yes
Basement: [""Finished""]
Acreage: 0.36
Garage: Yes
Parking Features: [""Garage Triple"", ""Front Access"", ""Garage Door Opener""]
Fireplace Features: [""Gas""]
Exterior Features: [""Garden"", ""Balcony"", ""Private Yard""]
",Natural Gas,Yes,Yes,Yes,Yes,Yes,No,6.6,8.5,5.5,8.5,8.1,5.4,7.6,4.9,WEST VANCOUVER
https://www.remax.ca/bc/burnaby-real-estate/2009-4880-lougheed-highway-wp_idm00000671-r2963188-lst,899000,2,2,745.0,condo,"2009-4880 LOUGHEED HIGHWAY, BURNABY, BC V5C 0N2",49.2646825,-122.9936653,"Heating: Geothermal, Heat Pump
Garage: Yes
Parking Features: Underground, Garage Door Opener
Exterior Features: Playground, Balcony
",Geothermal,Yes,Yes,No,No,Yes,No,8.7,6.5,9.4,8.9,5.2,8.0,7.0,8.2,BURNABY
https://www.remax.ca/luxury/bc/vancouver-real-estate/2303-1415-w-georgia-street-wp_idm00000671-r2963174-lst,2175000,2,2,2005.0,condo,"2303-1415 W GEORGIA STREET, VANCOUVER, BC V6G 3C8",49.2895382,-123.1282106,"Heating: Baseboard, Electric
Garage: Yes
Parking Features: Underground, Rear Access
Exterior Features: Garden, Balcony
",Baseboard,Yes,Yes,Yes,No,Yes,No,7.1,9.5,6.9,8.0,6.9,6.8,9.9,8.4,VANCOUVER
https://www.remax.ca/luxury/bc/vancouver-real-estate/4805-777-richards-street-wp_idm00000671-r2963144-lst,1898000,3,3,1142.0,condo,"4805-777 RICHARDS STREET, VANCOUVER, BC V6B 0M6",49.2805943,-123.117572,"Heating: [""Forced Air"", ""Heat Pump""]
Garage: Yes
Parking Features: [""Garage Under Building"", ""Underground""]
Exterior Features: [""Playground"", ""Balcony""]
",Forced Air,Yes,Yes,No,No,Yes,No,4.7,5.4,7.8,7.2,8.3,5.4,6.7,8.7,VANCOUVER
https://www.remax.ca/bc/vancouver-real-estate/2008-777-richards-street-wp_idm00000671-r2963110-lst,650000,1,1,573.0,condo,"2008-777 RICHARDS STREET, VANCOUVER, BC V6B 0M6",49.2805943,-123.117572,"Heating: [""Heat Pump""]
Garage: Yes
Parking Features: [""Underground"", ""Lane Access"", ""Concrete""]
Exterior Features: [""Balcony""]
",Heat Pump,Yes,Yes,No,No,Yes,No,7.8,6.8,7.1,9.8,6.0,5.6,6.1,7.9,VANCOUVER
https://www.remax.ca/luxury/bc/vancouver-real-estate/4651-w-16th-avenue-wp_idm00000671-r2962983-lst,3399000,7,7,3239.0,house,"4651 W 16TH AVENUE, VANCOUVER, BC V6R 3E9",49.2587,-123.2139763,"Heating: [""Baseboard"", ""Hot Water""]
Fireplace: Yes
Basement: [""Full"", ""Finished""]
Acreage: 0.15
Garage: Yes
Parking Features: [""Garage Double"", ""Lane Access"", ""Rear Access""]
Fireplace Features: [""Wood Burning""]
",Baseboard,Yes,Yes,No,Yes,No,No,8.7,8.5,8.1,7.7,8.7,6.2,7.3,8.3,VANCOUVER
https://www.remax.ca/luxury/bc/vancouver-real-estate/4517-w-4th-avenue-wp_idm00000671-r2962963-lst,6499000,4,4,1683.0,house,"4517 W 4TH AVENUE, VANCOUVER, BC V6R 1R4",49.2692531,-123.210138,"Heating: Forced Air
Fireplace: Yes
Basement: Finished
Acreage: 0.22
Garage: Yes
Parking Features: Garage Single, Open, Lane Access
Fireplace Features: Wood Burning
Exterior Features: Balcony
",Forced Air,Yes,Yes,No,Yes,Yes,No,6.1,8.4,8.2,8.9,9.2,5.2,6.2,6.8,VANCOUVER
https://www.remax.ca/bc/vancouver-real-estate/1762-e-14th-avenue-wp_idm00000671-r2962962-lst,929000,2,2,898.0,townhouse,"1762 E 14TH AVENUE, VANCOUVER, BC V5N 2E2",49.2575436,-123.0682852,"Heating: [""Radiant""]
Acreage: 0.09
Parking Features: [""None""]
",Radiant,No,Yes,No,No,No,No,6.6,5.0,7.5,9.7,6.0,4.7,4.9,8.6,VANCOUVER
https://www.remax.ca/luxury/bc/vancouver-real-estate/3655-cameron-avenue-wp_idm00000671-r2962939-lst,7830000,4,4,3093.0,house,"3655 CAMERON AVENUE, VANCOUVER, BC V6R 1A1",49.2730531,-123.1846812,"Heating: [""Baseboard"", ""Forced Air"", ""Natural Gas""]
Fireplace: Yes
Basement: [""Finished""]
Acreage: 0.06
Parking Features: [""Carport Multiple"", ""Front Access""]
Fireplace Features: [""Gas""]
Exterior Features: [""Balcony""]
",Baseboard,No,Yes,No,Yes,Yes,No,7.0,8.1,8.0,5.2,6.5,9.5,5.5,5.7,VANCOUVER
https://www.remax.ca/bc/vancouver-real-estate/804-950-cambie-street-wp_idm00000671-r2962896-lst,988000,3,3,1110.0,condo,"804-950 CAMBIE STREET, VANCOUVER, BC V6B 5X5",49.2764588,-123.1172866,"Heating: [""Baseboard"", ""Electric""]
Garage: Yes
Parking Features: [""Garage Under Building""]
Exterior Features: [""No Outdoor Area""]
",Baseboard,Yes,Yes,No,No,No,No,8.8,4.5,8.4,9.4,8.3,5.8,8.8,5.7,VANCOUVER
https://www.remax.ca/luxury/bc/north-vancouver-real-estate/401-199-victory-ship-way-wp_idm00000671-r2962845-lst,2300000,3,3,1447.0,condo,"401-199 VICTORY SHIP WAY, NORTH VANCOUVER, BC V7L 0B5",49.3089274,-123.0773381,"Heating: [""Forced Air""]
Fireplace: Yes
Garage: Yes
Waterfront: Yes
Parking Features: [""Garage Under Building""]
Fireplace Features: [""Electric""]
Exterior Features: [""Balcony""]
",Forced Air,Yes,Yes,No,Yes,Yes,No,5.8,9.7,6.7,4.8,6.1,6.1,8.6,9.1,NORTH VANCOUVER
https://www.remax.ca/luxury/bc/vancouver-real-estate/3561-inverness-street-wp_idm00000671-r2962780-lst,2288000,5,5,1926.0,house,"3561 INVERNESS STREET, VANCOUVER, BC V5V 4V6",49.2529426,-123.0802192,"Heating: [""Forced Air"", ""Natural Gas""]
Fireplace: Yes
Basement: [""None""]
Garage: Yes
Parking Features: [""Garage Single"", ""Lane Access"", ""Side Access""]
Fireplace Features: [""Wood Burning""]
",Forced Air,Yes,Yes,No,Yes,No,No,6.8,9.9,9.9,8.1,9.6,9.1,5.5,8.9,VANCOUVER
https://www.remax.ca/luxury/bc/vancouver-real-estate/3553-inverness-street-wp_idm00000671-r2962779-lst,2488000,4,4,1780.0,house,"3553 INVERNESS STREET, VANCOUVER, BC V5V 4V6",49.2530108,-123.0801964,"Heating: [""Forced Air"", ""Natural Gas""]
Fireplace: Yes
Basement: [""Crawl Space"", ""Full"", ""Finished""]
Parking Features: [""Other"", ""Guest""]
Fireplace Features: [""Insert""]
",Forced Air,No,Yes,No,Yes,No,No,9.4,7.8,9.8,5.7,5.2,8.5,7.2,5.3,VANCOUVER
https://www.remax.ca/luxury/bc/north-vancouver-real-estate/3071-fromme-road-wp_idm00000671-r2962745-lst,3298000,5,5,3162.0,house,"3071 FROMME ROAD, NORTH VANCOUVER, BC V7K 2C8",49.3372218,-123.0440741,"Heating: Heat Pump
Fireplace: Yes
Basement: Full
Acreage: 0.09
Garage: Yes
Parking Features: Garage Single
Fireplace Features: Gas
Exterior Features: Balcony
",Heat Pump,Yes,Yes,No,Yes,Yes,No,10.0,9.5,6.4,9.3,6.9,7.5,7.6,7.8,NORTH VANCOUVER
https://www.remax.ca/bc/west-vancouver-real-estate/19a-328-taylor-way-wp_idm00000671-r2962688-lst,1998000,4,4,2153.0,condo,"19A-328 TAYLOR WAY, WEST VANCOUVER, BC V7T 2Y4",49.3263915,-123.1344417,"Heating: Baseboard, Electric
Fireplace: Yes
Garage: Yes
Parking Features: Underground, Front Access, Concrete, Garage Door Opener
Fireplace Features: Gas
Exterior Features: Balcony
",Baseboard,Yes,Yes,No,Yes,Yes,No,9.5,5.8,9.2,5.6,5.0,9.7,8.9,8.9,WEST VANCOUVER
https://www.remax.ca/bc/vancouver-real-estate/3103-188-keefer-place-wp_idm00000671-r2962623-lst,1098000,2,2,1024.0,condo,"3103-188 KEEFER PLACE, VANCOUVER, BC V6B 0J1",49.279952,-123.1074082,"Heating: [""Baseboard"", ""Electric""]
Garage: Yes
Parking Features: [""Garage Under Building""]
Exterior Features: [""Balcony""]
",Baseboard,Yes,Yes,No,No,Yes,No,7.8,8.0,7.2,9.3,7.6,9.0,5.4,9.0,VANCOUVER
https://www.remax.ca/luxury/bc/vancouver-real-estate/1902-667-howe-street-wp_idm00000671-r2962612-lst,3498000,3,3,2665.0,condo,"1902-667 HOWE STREET, VANCOUVER, BC V6C 0B5",49.2837495,-123.1185255,"Heating: Forced Air, Heat Pump
Fireplace: Yes
Garage: Yes
Parking Features: Underground, Lane Access
Fireplace Features: Electric
Exterior Features: Balcony
",Forced Air,Yes,Yes,No,Yes,Yes,No,6.4,10.0,6.6,9.6,9.2,8.6,9.1,4.5,VANCOUVER
https://www.remax.ca/luxury/bc/west-vancouver-real-estate/2317-kings-avenue-wp_idm00000671-r2962549-lst,3280000,4,4,2665.0,house,"2317 KINGS AVENUE, WEST VANCOUVER, BC V7V 2C3",49.3367507,-123.1756294,"Heating: [""Forced Air"", ""Natural Gas""]
Fireplace: Yes
Basement: [""Finished""]
Acreage: 0.18
Parking Features: [""Open"", ""RV Access/Parking"", ""Guest"", ""Front Access""]
Fireplace Features: [""Gas""]
Exterior Features: [""Garden""]
",Forced Air,No,Yes,Yes,Yes,No,No,8.9,5.8,7.5,8.2,9.4,5.6,8.1,6.0,WEST VANCOUVER
https://www.remax.ca/bc/vancouver-real-estate/305-1220-e-pender-street-wp_idm00000671-r2962543-lst,1030000,1,1,1660.0,condo,"305-1220 E PENDER STREET, VANCOUVER, BC V6A 1W8",49.2802055,-123.0786342,"Heating: [""Electric"", ""Forced Air"", ""Heat Pump""]
Garage: Yes
Parking Features: [""Underground"", ""Rear Access""]
Exterior Features: [""No Outdoor Area""]
",Electric,Yes,Yes,No,No,No,No,8.1,5.6,5.0,6.5,8.1,4.9,4.9,7.4,VANCOUVER
https://www.remax.ca/luxury/bc/west-vancouver-real-estate/5797-marine-drive-wp_idm00000671-r2962531-lst,3595000,5,5,4102.0,house,"5797 MARINE DRIVE, WEST VANCOUVER, BC V7W 2S1",49.3583153,-123.2694382,"Heating: [""Other""]
Fireplace: Yes
Basement: [""None""]
Acreage: 0.26
Garage: Yes
Parking Features: [""Garage Single""]
Fireplace Features: [""Gas""]
",Other,Yes,Yes,No,Yes,No,No,5.4,8.3,7.6,8.4,8.9,6.5,7.5,6.9,WEST VANCOUVER
https://www.remax.ca/luxury/bc/north-vancouver-real-estate/3526-everglade-place-wp_idm00000671-r2962389-lst,2650000,3,3,1981.0,house,"3526 EVERGLADE PLACE, NORTH VANCOUVER, BC V7N 3T9",49.3419107,-123.0803556,"Heating: Forced Air, Natural Gas
Fireplace: Yes
Basement: None
Acreage: 0.40
Parking Features: Carport Multiple, Side Access
Fireplace Features: Wood Burning
Exterior Features: Private Yard
",Forced Air,No,Yes,No,Yes,No,No,8.6,4.9,4.9,6.5,9.2,8.4,8.9,8.6,NORTH VANCOUVER
https://www.remax.ca/luxury/bc/north-vancouver-real-estate/5344-cliffridge-avenue-wp_idm00000671-r2962390-lst,2659999,4,4,3177.0,house,"5344 CLIFFRIDGE AVENUE, NORTH VANCOUVER, BC V7R 3V4",49.3615778,-123.0996183,"Heating: [""Forced Air""]
Fireplace: Yes
Basement: [""Finished""]
Acreage: 0.21
Garage: Yes
Parking Features: [""Garage Double""]
Fireplace Features: [""Gas""]
Exterior Features: [""Garden""]
",Forced Air,Yes,Yes,Yes,Yes,No,No,9.5,6.5,5.2,7.5,9.7,7.5,6.4,5.7,NORTH VANCOUVER
